ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000010.SZ,19970212,8.0,,,,41.1668,44.3428,4.2848,2.6776,2.9629,,,5865.06,1903.8799,1699.8928,46920.48,15231.0392
000010.SZ,19970213,8.0,,,,41.1668,44.3428,4.2848,2.6776,2.9629,,,5865.06,1903.8799,1699.8928,46920.48,15231.0392
000010.SZ,19970214,8.0,,,,41.1668,44.3428,4.2848,2.6776,2.9629,,,5865.06,1903.8799,1699.8928,46920.48,15231.0392
000010.SZ,19970215,8.0,,,,41.1668,44.3428,4.2848,2.6776,2.9629,,,5865.06,1903.8799,1699.8928,46920.48,15231.0392
000010.SZ,19970216,8.0,,,,41.1668,44.3428,4.2848,2.6776,2.9629,,,5865.06,1903.8799,1699.8928,46920.48,15231.0392
000010.SZ,19970217,8.09,3.7355,4.1838,0.7,41.6299,44.8416,4.333,2.7077,2.9963,0.8829,0.8829,5865.06,1903.8799,1699.8928,47448.3354,15402.3884
000010.SZ,19970218,7.28,8.0635,9.0312,1.7,37.4618,40.3519,3.8992,2.4366,2.6963,0.9812,0.9812,5865.06,1903.8799,1699.8928,42697.6368,13860.2457
000010.SZ,19970219,7.74,4.2566,4.7674,0.81,39.8288,42.9016,4.1455,2.5906,2.8666,0.9228,0.9228,5865.06,1903.8799,1699.8928,45395.5644,14736.0304
000010.SZ,19970220,8.14,10.1199,11.3342,1.94,41.8872,45.1188,4.3598,2.7245,3.0148,0.8775,0.8775,5865.06,1903.8799,1699.8928,47741.5884,15497.5824
000010.SZ,19970221,8.19,7.1454,8.0029,1.13,42.1445,45.3959,4.3866,2.7412,3.0333,0.8721,0.8721,5865.06,1903.8799,1699.8928,48034.8414,15592.7764
000010.SZ,19970222,8.19,,,,42.1445,45.3959,4.3866,2.7412,3.0333,,,5865.06,1903.8799,1699.8928,48034.8414,15592.7764
000010.SZ,19970223,8.19,,,,42.1445,45.3959,4.3866,2.7412,3.0333,,,5865.06,1903.8799,1699.8928,48034.8414,15592.7764
000010.SZ,19970224,8.3,11.6867,13.0891,1.75,42.7105,46.0056,4.4455,2.778,3.074,0.8606,0.8606,5865.06,1903.8799,1699.8928,48679.998,15802.2032
000010.SZ,19970225,8.4,7.9301,8.8817,0.96,43.2251,46.5599,4.499,2.8115,3.1111,0.8514,0.8514,5865.06,1903.8799,1699.8928,49266.504,15992.5912
000010.SZ,19970226,8.58,6.9926,7.8317,0.85,44.1514,47.5576,4.5954,2.8717,3.1777,0.8335,0.8335,5865.06,1903.8799,1699.8928,50322.2148,16335.2895
000010.SZ,19970227,9.26,19.5984,21.9502,2.23,47.6505,51.3268,4.9596,3.0993,3.4296,0.7714,0.7714,5865.06,1903.8799,1699.8928,54310.4556,17629.9279
000010.SZ,19970228,9.4,12.4115,13.9009,1.16,48.371,52.1028,5.0346,3.1462,3.4814,0.7615,0.7615,5865.06,1903.8799,1699.8928,55131.564,17896.4711
000010.SZ,19970301,9.4,,,,48.371,52.1028,5.0346,3.1462,3.4814,,,5865.06,1903.8799,1699.8928,55131.564,17896.4711
000010.SZ,19970302,9.4,,,,48.371,52.1028,5.0346,3.1462,3.4814,,,5865.06,1903.8799,1699.8928,55131.564,17896.4711
000010.SZ,19970303,9.65,11.4524,12.8267,0.98,49.6574,53.4885,5.1685,3.2299,3.574,0.741,0.741,5865.06,1903.8799,1699.8928,56597.829,18372.441
000010.SZ,19970304,10.3,12.0774,13.5267,1.03,53.0022,57.0913,5.5167,3.4474,3.8148,0.6935,0.6935,5865.06,1903.8799,1699.8928,60410.118,19609.963
000010.SZ,19970305,10.35,8.2164,9.2023,0.66,53.2595,57.3685,5.5434,3.4641,3.8333,0.6901,0.6901,5865.06,1903.8799,1699.8928,60703.371,19705.157
000010.SZ,19970306,10.43,7.0608,7.9081,0.55,53.6712,57.8119,5.5863,3.4909,3.8629,0.6848,0.6848,5865.06,1903.8799,1699.8928,61172.5758,19857.4674
000010.SZ,19970307,10.8,10.0332,11.2372,0.98,55.5751,59.8628,5.7845,3.6148,3.9999,0.6614,0.6614,5865.06,1903.8799,1699.8928,63342.648,20561.9029
000010.SZ,19970308,10.8,,,,55.5751,59.8628,5.7845,3.6148,3.9999,,,5865.06,1903.8799,1699.8928,63342.648,20561.9029
000010.SZ,19970309,10.8,,,,55.5751,59.8628,5.7845,3.6148,3.9999,,,5865.06,1903.8799,1699.8928,63342.648,20561.9029
000010.SZ,19970310,10.96,4.5565,5.1033,0.47,56.3985,60.7496,5.8702,3.6683,4.0592,0.6517,0.6517,5865.06,1903.8799,1699.8928,64281.0576,20866.5237
000010.SZ,19970311,11.93,10.3005,11.5366,1.23,61.3899,66.1262,6.3897,3.993,4.4185,0.5997,0.5997,5865.06,1903.8799,1699.8928,69970.1658,22713.2872
000010.SZ,19970312,11.75,9.0494,10.1353,1.13,60.4637,65.1285,6.2933,3.9327,4.3518,0.6079,0.6079,5865.06,1903.8799,1699.8928,68914.455,22370.5888
000010.SZ,19970313,11.28,6.1186,6.8528,0.75,58.0451,62.5233,6.0416,3.7754,4.1777,0.6332,0.6332,5865.06,1903.8799,1699.8928,66157.8768,21475.7653
000010.SZ,19970314,11.8,5.0954,5.7068,0.64,60.721,65.4056,6.3201,3.9495,4.3703,0.6058,0.6058,5865.06,1903.8799,1699.8928,69207.708,22465.7828
000010.SZ,19970315,11.8,,,,60.721,65.4056,6.3201,3.9495,4.3703,,,5865.06,1903.8799,1699.8928,69207.708,22465.7828
000010.SZ,19970316,11.8,,,,60.721,65.4056,6.3201,3.9495,4.3703,,,5865.06,1903.8799,1699.8928,69207.708,22465.7828
000010.SZ,19970317,12.19,6.325,7.084,0.9,62.7279,67.5673,6.5289,4.08,4.5148,0.586,0.586,5865.06,1903.8799,1699.8928,71495.0814,23208.296
000010.SZ,19970318,11.95,4.3926,4.9197,0.6,61.4929,66.237,6.4004,3.9997,4.4259,0.5977,0.5977,5865.06,1903.8799,1699.8928,70087.467,22751.3648
000010.SZ,19970319,12.25,3.6147,4.0485,0.58,63.0366,67.8999,6.5611,4.1001,4.537,0.5831,0.5831,5865.06,1903.8799,1699.8928,71846.985,23322.5288
000010.SZ,19970320,11.86,2.424,2.7149,0.47,61.0297,65.7382,6.3522,3.9695,4.3925,0.6023,0.6023,5865.06,1903.8799,1699.8928,69559.6116,22580.0156
000010.SZ,19970321,11.88,2.3709,2.6555,0.54,61.1327,65.849,6.3629,3.9762,4.3999,0.6013,0.6013,5865.06,1903.8799,1699.8928,69676.9128,22618.0932
000010.SZ,19970322,11.88,,,,61.1327,65.849,6.3629,3.9762,4.3999,,,5865.06,1903.8799,1699.8928,69676.9128,22618.0932
000010.SZ,19970323,11.88,,,,61.1327,65.849,6.3629,3.9762,4.3999,,,5865.06,1903.8799,1699.8928,69676.9128,22618.0932
000010.SZ,19970324,12.02,6.6317,7.4275,1.73,61.8531,66.625,6.4379,4.0231,4.4518,0.5947,0.5947,5865.06,1903.8799,1699.8928,70498.0212,22884.6364
000010.SZ,19970325,11.8,3.1509,3.529,0.81,60.721,65.4056,6.3201,3.9495,4.3703,0.6053,0.6053,5865.06,1903.8799,1699.8928,69207.708,22465.7828
000010.SZ,19970326,12.19,5.6879,6.3704,1.56,62.7279,67.5673,6.5289,4.08,4.5148,0.586,0.586,5865.06,1903.8799,1699.8928,71495.0814,23208.296
000010.SZ,19970327,13.41,14.2688,15.981,3.52,69.0058,74.3296,7.1824,4.4883,4.9666,0.5327,0.5327,5865.06,1903.8799,1699.8928,78650.4546,25531.0295
000010.SZ,19970328,13.45,9.489,10.6277,1.48,69.2116,74.5513,7.2038,4.5017,4.9814,0.5311,0.5311,5865.06,1903.8799,1699.8928,78885.057,25607.1847
000010.SZ,19970329,13.45,,,,69.2116,74.5513,7.2038,4.5017,4.9814,,,5865.06,1903.8799,1699.8928,78885.057,25607.1847
000010.SZ,19970330,13.45,,,,69.2116,74.5513,7.2038,4.5017,4.9814,,,5865.06,1903.8799,1699.8928,78885.057,25607.1847
000010.SZ,19970331,14.17,8.9885,10.0671,1.15,72.9166,78.5422,7.5894,4.7427,5.2481,0.5044,0.5044,5865.06,1903.8799,1699.8928,83107.9002,26977.9782
000010.SZ,19970401,15.13,15.397,17.2446,1.85,77.8567,83.8633,8.1036,5.064,5.6036,0.4724,0.4724,5865.06,1903.8799,1699.8928,88738.3578,28805.7029
000010.SZ,19970402,14.9,5.8843,6.5904,0.55,76.6731,82.5884,7.9804,4.987,5.5184,0.4794,0.4794,5865.06,1903.8799,1699.8928,87389.394,28367.8105
000010.SZ,19970403,15.57,5.0975,5.7092,0.47,80.1208,86.3021,8.3393,5.2113,5.7666,0.4588,0.4588,5865.06,1903.8799,1699.8928,91318.9842,29643.41
000010.SZ,19970404,16.17,19.5606,21.9079,2.18,83.2083,89.6279,8.6606,5.4121,5.9888,0.442,0.442,5865.06,1903.8799,1699.8928,94838.0202,30785.738
000010.SZ,19970405,16.17,,,,83.2083,89.6279,8.6606,5.4121,5.9888,,,5865.06,1903.8799,1699.8928,94838.0202,30785.738
000010.SZ,19970406,16.17,,,,83.2083,89.6279,8.6606,5.4121,5.9888,,,5865.06,1903.8799,1699.8928,94838.0202,30785.738
000010.SZ,19970407,16.19,8.7894,9.8442,0.8,83.3112,89.7387,8.6713,5.4188,5.9962,0.4412,0.4412,5865.06,1903.8799,1699.8928,94955.3214,30823.8156
000010.SZ,19970408,15.5,4.1379,4.6344,0.38,79.7606,85.9141,8.3018,5.1879,5.7407,0.4608,0.4608,5865.06,1903.8799,1699.8928,90908.43,29510.1385
000010.SZ,19970409,15.39,4.8249,5.4039,0.55,79.1946,85.3044,8.2429,5.151,5.6999,0.4641,0.4641,5865.06,1903.8799,1699.8928,90263.2734,29300.7117
000010.SZ,19970410,15.04,2.6814,3.0031,0.32,77.3935,83.3644,8.0554,5.0339,5.5703,0.4749,0.4749,5865.06,1903.8799,1699.8928,88210.5024,28634.3537
000010.SZ,19970411,14.46,4.9068,5.4956,0.61,74.4089,80.1496,7.7448,4.8398,5.3555,0.494,0.494,5865.06,1903.8799,1699.8928,84808.7676,27530.1034
000010.SZ,19970412,14.46,,,,74.4089,80.1496,7.7448,4.8398,5.3555,,,5865.06,1903.8799,1699.8928,84808.7676,27530.1034
000010.SZ,19970413,14.46,,,,74.4089,80.1496,7.7448,4.8398,5.3555,,,5865.06,1903.8799,1699.8928,84808.7676,27530.1034
000010.SZ,19970414,14.78,3.1073,3.4802,0.61,76.0556,81.9233,7.9161,4.9469,5.474,0.4833,0.4833,5865.06,1903.8799,1699.8928,86685.5868,28139.3449
000010.SZ,19970415,14.9,1.7344,1.9425,0.44,76.6731,82.5884,7.9804,4.987,5.5184,0.4797,0.4797,5865.06,1903.8799,1699.8928,87389.394,28367.8105
000010.SZ,19970416,15.12,3.9939,4.4732,1.16,77.8052,83.8079,8.0983,5.0607,5.5999,0.4724,0.4724,5865.06,1903.8799,1699.8928,88679.7072,28786.6641
000010.SZ,19970417,14.77,3.2208,3.6073,0.98,76.0041,81.8679,7.9108,4.9435,5.4703,0.4836,0.4836,5865.06,1903.8799,1699.8928,86626.9362,28120.3061
000010.SZ,19970418,14.51,2.5432,2.8484,0.75,74.6662,80.4267,7.7715,4.8565,5.374,0.4919,0.4919,5865.06,1903.8799,1699.8928,85102.0206,27625.2973
000010.SZ,19970419,14.51,,,,74.6662,80.4267,7.7715,4.8565,5.374,,,5865.06,1903.8799,1699.8928,85102.0206,27625.2973
000010.SZ,19970420,14.51,,,,74.6662,80.4267,7.7715,4.8565,5.374,,,5865.06,1903.8799,1699.8928,85102.0206,27625.2973
000010.SZ,19970421,14.42,3.3027,3.6991,1.13,74.2031,79.9279,7.7233,4.8264,5.3407,0.495,0.495,5865.06,1903.8799,1699.8928,84574.1652,27453.9482
000010.SZ,19970422,15.4,8.6308,9.6665,2.92,79.246,85.3599,8.2482,5.1544,5.7036,0.4641,0.4641,5865.06,1903.8799,1699.8928,90321.924,29319.7505
000010.SZ,19970423,15.75,13.3375,14.938,3.07,81.0471,87.2999,8.4357,5.2715,5.8333,0.4535,0.4535,5865.06,1903.8799,1699.8928,92374.695,29986.1084
000010.SZ,19970424,15.2,7.6906,8.6135,1.24,78.2169,84.2513,8.1411,5.0874,5.6296,0.4724,0.4724,5865.06,1903.8799,1699.8928,89148.912,28938.9745
000010.SZ,19970425,14.84,5.1085,5.7215,0.72,75.0019,75.0019,7.5876,5.3496,5.3496,0.4816,0.4816,5865.06,1903.8799,1699.8928,87037.4904,28253.5777
000010.SZ,19970426,14.84,,,,75.0019,75.0019,7.5876,5.3496,5.3496,,,5865.06,1903.8799,1699.8928,87037.4904,28253.5777
000010.SZ,19970427,14.84,,,,75.0019,75.0019,7.5876,5.3496,5.3496,,,5865.06,1903.8799,1699.8928,87037.4904,28253.5777
000010.SZ,19970428,14.48,5.5187,6.181,0.72,73.1825,73.1825,7.4035,5.2198,5.2198,0.4933,0.4933,5865.06,1903.8799,1699.8928,84926.0688,27568.181
000010.SZ,19970429,14.1,2.4592,2.7543,0.31,71.2619,71.2619,7.2093,5.0828,5.0828,0.5066,0.5066,5865.06,1903.8799,1699.8928,82697.346,26844.7066
000010.SZ,19970430,14.92,5.1164,5.7304,0.75,75.4062,75.4062,7.6285,5.3784,5.3784,0.4787,0.4787,5865.06,1903.8799,1699.8928,87506.6952,28405.8881
000010.SZ,19970501,14.92,,,,75.4062,75.4062,7.6285,5.3784,5.3784,,,5865.06,1903.8799,1699.8928,87506.6952,28405.8881
000010.SZ,19970502,14.92,,,,75.4062,75.4062,7.6285,5.3784,5.3784,,,5865.06,1903.8799,1699.8928,87506.6952,28405.8881
000010.SZ,19970503,14.92,,,,75.4062,75.4062,7.6285,5.3784,5.3784,,,5865.06,1903.8799,1699.8928,87506.6952,28405.8881
000010.SZ,19970504,14.92,,,,75.4062,75.4062,7.6285,5.3784,5.3784,,,5865.06,1903.8799,1699.8928,87506.6952,28405.8881
000010.SZ,19970505,15.05,3.4824,3.9002,0.67,76.0633,76.0633,7.695,5.4253,5.4253,0.4746,0.4746,5865.06,1903.8799,1699.8928,88269.153,28653.3925
000010.SZ,19970506,14.93,4.4835,5.0215,1.03,75.4568,75.4568,7.6336,5.382,5.382,0.4784,0.4784,5865.06,1903.8799,1699.8928,87565.3458,28424.9269
000010.SZ,19970507,14.59,4.8317,5.4115,1.15,73.7384,73.7384,7.4598,5.2594,5.2594,0.4896,0.4896,5865.06,1903.8799,1699.8928,85571.2254,27777.6077
000010.SZ,19970508,13.8,4.1268,4.6221,1.01,69.7457,69.7457,7.0559,4.9747,4.9747,0.5157,0.5157,5865.06,1903.8799,1699.8928,80937.828,26273.5426
000010.SZ,19970509,14.39,2.3436,2.6249,0.53,72.7276,72.7276,7.3575,5.1873,5.1873,0.4964,0.4964,5865.06,1903.8799,1699.8928,84398.2134,27396.8318
000010.SZ,19970510,14.39,,,,72.7276,72.7276,7.3575,5.1873,5.1873,,,5865.06,1903.8799,1699.8928,84398.2134,27396.8318
000010.SZ,19970511,14.39,,,,72.7276,72.7276,7.3575,5.1873,5.1873,,,5865.06,1903.8799,1699.8928,84398.2134,27396.8318
000010.SZ,19970512,14.97,6.3518,7.114,1.65,75.6589,75.6589,7.6541,5.3964,5.3964,0.4787,0.4787,5865.06,1903.8799,1699.8928,87799.9482,28501.0821
000010.SZ,19970513,14.4,2.4229,2.7137,0.55,72.7781,72.7781,7.3626,5.1909,5.1909,0.496,0.496,5865.06,1903.8799,1699.8928,84456.864,27415.8706
000010.SZ,19970514,14.77,5.7393,6.4281,1.43,74.6481,74.6481,7.5518,5.3243,5.3243,0.4836,0.4836,5865.06,1903.8799,1699.8928,86626.9362,28120.3061
000010.SZ,19970515,15.6,6.7924,7.6075,1.62,78.843,78.843,7.9762,5.6235,5.6235,0.4561,0.4561,5865.06,1903.8799,1699.8928,91494.936,29700.5264
000010.SZ,19970516,14.09,9.7117,10.8772,2.05,71.2114,71.2114,7.2041,5.0792,5.0792,0.5069,0.5069,5865.06,1903.8799,1699.8928,82638.6954,26825.6678
000010.SZ,19970517,14.09,,,,71.2114,71.2114,7.2041,5.0792,5.0792,,,5865.06,1903.8799,1699.8928,82638.6954,26825.6678
000010.SZ,19970518,14.09,,,,71.2114,71.2114,7.2041,5.0792,5.0792,,,5865.06,1903.8799,1699.8928,82638.6954,26825.6678
000010.SZ,19970519,14.28,2.0001,2.2401,0.32,72.1717,72.1717,7.3013,5.1477,5.1477,0.5002,0.5002,5865.06,1903.8799,1699.8928,83753.0568,27187.405
000010.SZ,19970520,14.75,4.8312,5.4109,0.91,74.5471,74.5471,7.5416,5.3171,5.3171,0.4856,0.4856,5865.06,1903.8799,1699.8928,86509.635,28082.2285
000010.SZ,19970521,14.36,2.9566,3.3114,0.51,72.576,72.576,7.3422,5.1765,5.1765,0.4974,0.4974,5865.06,1903.8799,1699.8928,84222.2616,27339.7154
000010.SZ,19970522,12.92,1.5831,1.7731,0.3,65.2982,65.2982,6.6059,4.6574,4.6574,0.5529,0.5529,5865.06,1903.8799,1699.8928,75776.5752,24598.1283
000010.SZ,19970523,12.1,3.7355,4.1838,0.89,61.1539,61.1539,6.1867,4.3618,4.3618,0.5898,0.5898,5865.06,1903.8799,1699.8928,70967.226,23036.9468
000010.SZ,19970524,12.1,,,,61.1539,61.1539,6.1867,4.3618,4.3618,,,5865.06,1903.8799,1699.8928,70967.226,23036.9468
000010.SZ,19970525,12.1,,,,61.1539,61.1539,6.1867,4.3618,4.3618,,,5865.06,1903.8799,1699.8928,70967.226,23036.9468
000010.SZ,19970526,10.98,2.0968,2.3484,0.69,55.4933,55.4933,5.614,3.9581,3.9581,0.6511,0.6511,5865.06,1903.8799,1699.8928,64398.3588,20904.6013
000010.SZ,19970527,11.42,1.7118,1.9172,0.56,57.7171,57.7171,5.839,4.1167,4.1167,0.6255,0.6255,5865.06,1903.8799,1699.8928,66978.9852,21742.3085
000010.SZ,19970529,11.01,1.2884,1.443,0.53,55.645,55.645,5.6294,3.9689,3.9689,0.6488,0.6488,5865.06,1903.8799,1699.8928,64574.3106,20961.7177
000010.SZ,19970530,11.64,1.5411,1.726,0.74,58.829,58.829,5.9515,4.196,4.196,0.6136,0.6136,5865.06,1903.8799,1699.8928,68269.2984,22161.162
000010.SZ,19970531,11.64,,,,58.829,58.829,5.9515,4.196,4.196,,,5865.06,1903.8799,1699.8928,68269.2984,22161.162
000010.SZ,19970601,11.64,,,,58.829,58.829,5.9515,4.196,4.196,,,5865.06,1903.8799,1699.8928,68269.2984,22161.162
000010.SZ,19970602,12.6,2.2396,2.5084,1.08,63.6809,63.6809,6.4423,4.5421,4.5421,0.5669,0.5669,5865.06,1903.8799,1699.8928,73899.756,23988.8867
000010.SZ,19970603,12.96,3.3258,3.7249,1.87,65.5003,65.5003,6.6264,4.6718,4.6718,0.5511,0.5511,5865.06,1903.8799,1699.8928,76011.1776,24674.2835
000010.SZ,19970604,13.22,2.1614,2.4207,1.07,66.8144,66.8144,6.7593,4.7656,4.7656,0.5403,0.5403,5865.06,1903.8799,1699.8928,77536.0932,25169.2923
000010.SZ,19970605,13.0,1.9875,2.226,0.94,65.7025,65.7025,6.6468,4.6863,4.6863,0.5495,0.5495,5865.06,1903.8799,1699.8928,76245.78,24750.4387
000010.SZ,19970606,11.95,3.0637,3.4314,1.36,60.3958,60.3958,6.11,4.3078,4.3078,0.5977,0.5977,5865.06,1903.8799,1699.8928,70087.467,22751.3648
000010.SZ,19970607,11.95,,,,60.3958,60.3958,6.11,4.3078,4.3078,,,5865.06,1903.8799,1699.8928,70087.467,22751.3648
000010.SZ,19970608,11.95,,,,60.3958,60.3958,6.11,4.3078,4.3078,,,5865.06,1903.8799,1699.8928,70087.467,22751.3648
000010.SZ,19970609,13.15,3.1625,3.542,1.24,66.4606,66.4606,6.7235,4.7403,4.7403,0.5432,0.5432,5865.06,1903.8799,1699.8928,77125.539,25036.0207
000010.SZ,19970610,12.45,1.9508,2.1848,0.71,62.9228,62.9228,6.3656,4.488,4.488,0.5737,0.5737,5865.06,1903.8799,1699.8928,73019.997,23703.3048
000010.SZ,19970611,12.36,1.1471,1.2848,0.47,62.4679,62.4679,6.3196,4.4556,4.4556,0.5779,0.5779,5865.06,1903.8799,1699.8928,72492.1416,23531.9556
000010.SZ,19970612,12.26,0.9286,1.0401,0.41,61.9625,61.9625,6.2685,4.4195,4.4195,0.584,0.584,5865.06,1903.8799,1699.8928,71905.6356,23341.5676
000010.SZ,19970613,12.75,2.1939,2.4572,1.07,64.439,64.439,6.519,4.5961,4.5961,0.5602,0.5602,5865.06,1903.8799,1699.8928,74779.515,24274.4687
000010.SZ,19970614,12.75,,,,64.439,64.439,6.519,4.5961,4.5961,,,5865.06,1903.8799,1699.8928,74779.515,24274.4687
000010.SZ,19970615,12.75,,,,64.439,64.439,6.519,4.5961,4.5961,,,5865.06,1903.8799,1699.8928,74779.515,24274.4687
000010.SZ,19970616,12.99,2.8022,3.1384,1.49,65.6519,65.6519,6.6417,4.6827,4.6827,0.5499,0.5499,5865.06,1903.8799,1699.8928,76187.1294,24731.3999
000010.SZ,19970617,12.88,1.1077,1.2407,0.61,65.096,65.096,6.5855,4.643,4.643,0.5572,0.5572,5865.06,1903.8799,1699.8928,75541.9728,24521.9731
000010.SZ,19970618,12.75,1.7165,1.9225,1.05,64.439,64.439,6.519,4.5961,4.5961,0.5602,0.5602,5865.06,1903.8799,1699.8928,74779.515,24274.4687
000010.SZ,19970619,12.68,0.7201,0.8065,0.41,64.0852,64.0852,6.4832,4.5709,4.5709,0.5633,0.5633,5865.06,1903.8799,1699.8928,74368.9608,24141.1971
000010.SZ,19970620,13.35,3.412,3.8214,2.0,67.4714,67.4714,6.8258,4.8124,4.8124,0.535,0.535,5865.06,1903.8799,1699.8928,78298.551,25416.7967
000010.SZ,19970621,13.35,,,,67.4714,67.4714,6.8258,4.8124,4.8124,,,5865.06,1903.8799,1699.8928,78298.551,25416.7967
000010.SZ,19970622,13.35,,,,67.4714,67.4714,6.8258,4.8124,4.8124,,,5865.06,1903.8799,1699.8928,78298.551,25416.7967
000010.SZ,19970623,13.66,7.6995,8.6235,3.95,69.0382,69.0382,6.9843,4.9242,4.9242,0.5229,0.5229,5865.06,1903.8799,1699.8928,80116.7196,26006.9994
000010.SZ,19970624,14.18,4.1048,4.5973,1.4,71.6663,71.6663,7.2502,5.1116,5.1116,0.5034,0.5034,5865.06,1903.8799,1699.8928,83166.5508,26997.017
000010.SZ,19970625,13.95,2.6042,2.9167,0.74,70.5038,70.5038,7.1326,5.0287,5.0287,0.512,0.512,5865.06,1903.8799,1699.8928,81817.587,26559.1246
000010.SZ,19970626,13.61,1.3383,1.4989,0.36,68.7855,68.7855,6.9587,4.9062,4.9062,0.5248,0.5248,5865.06,1903.8799,1699.8928,79823.4666,25911.8054
000010.SZ,19970627,12.82,1.8599,2.0831,0.49,64.7928,64.7928,6.5548,4.6214,4.6214,0.5572,0.5572,5865.06,1903.8799,1699.8928,75190.0692,24407.7403
000010.SZ,19970628,12.82,,,,64.7928,64.7928,6.5548,4.6214,4.6214,,,5865.06,1903.8799,1699.8928,75190.0692,24407.7403
000010.SZ,19970629,12.82,,,,64.7928,64.7928,6.5548,4.6214,4.6214,,,5865.06,1903.8799,1699.8928,75190.0692,24407.7403
000010.SZ,19970630,12.82,,,,64.7928,64.7928,6.5548,4.6214,4.6214,,,5865.06,1903.8799,1699.8928,75190.0692,24407.7403
000010.SZ,19970701,12.82,,,,64.7928,64.7928,6.5548,4.6214,4.6214,,,5865.06,1903.8799,1699.8928,75190.0692,24407.7403
000010.SZ,19970702,12.15,1.6792,1.8807,0.48,61.4066,61.4066,6.2122,4.3799,4.3799,0.5879,0.5879,5865.06,1903.8799,1699.8928,71260.479,23132.1408
000010.SZ,19970703,11.32,0.8141,0.9118,0.35,57.2117,57.2117,5.7879,4.0807,4.0807,0.631,0.631,5865.06,1903.8799,1699.8928,66392.4792,21551.9205
000010.SZ,19970704,11.62,1.0741,1.203,0.65,58.7279,58.7279,5.9412,4.1888,4.1888,0.6147,0.6147,5865.06,1903.8799,1699.8928,68151.9972,22123.0844
000010.SZ,19970705,11.62,,,,58.7279,58.7279,5.9412,4.1888,4.1888,,,5865.06,1903.8799,1699.8928,68151.9972,22123.0844
000010.SZ,19970706,11.62,,,,58.7279,58.7279,5.9412,4.1888,4.1888,,,5865.06,1903.8799,1699.8928,68151.9972,22123.0844
000010.SZ,19970707,10.74,0.9208,1.0312,0.68,54.2804,54.2804,5.4913,3.8716,3.8716,0.6657,0.6657,5865.06,1903.8799,1699.8928,62990.7444,20447.6701
000010.SZ,19970708,11.8,2.3268,2.606,1.83,59.6376,59.6376,6.0333,4.2537,4.2537,0.6053,0.6053,5865.06,1903.8799,1699.8928,69207.708,22465.7828
000010.SZ,19970709,12.05,2.1236,2.3784,1.56,60.9012,60.9012,6.1611,4.3438,4.3438,0.5933,0.5933,5865.06,1903.8799,1699.8928,70673.973,22941.7528
000010.SZ,19970710,11.89,1.6004,1.7925,1.1,60.0925,60.0925,6.0793,4.2861,4.2861,0.6007,0.6007,5865.06,1903.8799,1699.8928,69735.5634,22637.132
000010.SZ,19970711,12.49,1.5636,1.7513,0.97,63.1249,63.1249,6.3861,4.5024,4.5024,0.5719,0.5719,5865.06,1903.8799,1699.8928,73254.5994,23779.46
000010.SZ,19970712,12.49,,,,63.1249,63.1249,6.3861,4.5024,4.5024,,,5865.06,1903.8799,1699.8928,73254.5994,23779.46
000010.SZ,19970713,12.49,,,,63.1249,63.1249,6.3861,4.5024,4.5024,,,5865.06,1903.8799,1699.8928,73254.5994,23779.46
000010.SZ,19970714,12.98,1.3698,1.5342,0.8,65.6014,65.6014,6.6366,4.6791,4.6791,0.5503,0.5503,5865.06,1903.8799,1699.8928,76128.4788,24712.3611
000010.SZ,19970715,12.75,2.0579,2.3049,1.15,64.439,64.439,6.519,4.5961,4.5961,0.5602,0.5602,5865.06,1903.8799,1699.8928,74779.515,24274.4687
000010.SZ,19970716,12.65,1.9565,2.1913,1.12,63.9336,63.9336,6.4679,4.5601,4.5601,0.5647,0.5647,5865.06,1903.8799,1699.8928,74193.009,24084.0807
000010.SZ,19970717,12.56,1.6971,1.9007,0.99,63.4787,63.4787,6.4219,4.5277,4.5277,0.5687,0.5687,5865.06,1903.8799,1699.8928,73665.1536,23912.7315
000010.SZ,19970718,12.45,1.2727,1.4254,0.74,62.9228,62.9228,6.3656,4.488,4.488,0.5737,0.5737,5865.06,1903.8799,1699.8928,73019.997,23703.3048
000010.SZ,19970719,12.45,,,,62.9228,62.9228,6.3656,4.488,4.488,,,5865.06,1903.8799,1699.8928,73019.997,23703.3048
000010.SZ,19970720,12.45,,,,62.9228,62.9228,6.3656,4.488,4.488,,,5865.06,1903.8799,1699.8928,73019.997,23703.3048
000010.SZ,19970721,12.05,1.0358,1.1601,0.62,60.9012,60.9012,6.1611,4.3438,4.3438,0.5928,0.5928,5865.06,1903.8799,1699.8928,70673.973,22941.7528
000010.SZ,19970722,12.45,0.8399,0.9406,0.52,62.9228,62.9228,6.3656,4.488,4.488,0.5733,,5865.06,1903.8799,1699.8928,73019.997,23703.3048
000010.SZ,19970723,12.36,1.5384,1.723,1.13,62.4679,62.4679,6.3196,4.4556,4.4556,0.5779,,5865.06,1903.8799,1699.8928,72492.1416,23531.9556
000010.SZ,19970724,12.19,1.218,1.3642,0.95,61.6087,61.6087,6.2327,4.3943,4.3943,0.586,,5865.06,1903.8799,1699.8928,71495.0814,23208.296
